2.454428,1.502863,2.976563,-0.149947,0.193167,1.260000
2.452723,1.503148,2.975328,-0.123485,0.172880,1.270000
2.451313,1.503385,2.975328,0.000000,0.142890,1.280000
2.450148,1.503580,2.975858,0.052922,0.118193,1.290000
2.449086,1.503757,2.976916,0.105845,0.107609,1.300000
2.448112,1.503918,2.978504,0.158767,0.098788,1.310000
2.447241,1.504060,2.980621,0.211689,0.088204,1.320000
2.446492,1.504181,2.983267,0.264612,0.075855,1.330000
2.445804,1.504290,2.986177,0.291073,0.069681,1.340000
2.445107,1.504398,2.989529,0.335175,0.070563,1.350000
2.444418,1.504502,2.993145,0.361636,0.069681,1.360000
2.443781,1.504596,2.997291,0.414558,0.064389,1.370000
2.443187,1.504681,3.001348,0.405738,0.059979,1.380000
2.442672,1.504753,3.005494,0.414558,0.052040,1.390000
2.442200,1.504816,3.009728,0.423379,0.047630,1.400000
2.441736,1.504877,3.013873,0.414558,0.046748,1.410000
2.441237,1.504940,3.018195,0.432199,0.050276,1.420000
2.440729,1.505002,3.022253,0.405738,0.051158,1.430000
2.440178,1.505067,3.026398,0.414558,0.055568,1.440000
2.439582,1.505134,3.030809,0.441019,0.059979,1.450000
2.438977,1.505200,3.035131,0.432199,0.060861,1.460000
2.438362,1.505265,3.039894,0.476301,0.061743,1.470000
2.437748,1.505326,3.044833,0.493942,0.061743,1.480000
2.437133,1.505384,3.049949,0.511583,0.061743,1.490000
2.436545,1.505436,3.055329,0.538044,0.059097,1.500000
2.435973,1.505484,3.060886,0.555685,0.057333,1.510000
2.435384,1.505530,3.066443,0.555685,0.059097,1.520000
2.434795,1.505573,3.072000,0.555685,0.059097,1.530000
2.434205,1.505612,3.077909,0.590966,0.059097,1.540000
2.433633,1.505647,3.083643,0.573325,0.057333,1.550000
2.433025,1.505680,3.089729,0.608607,0.060861,1.560000
2.432382,1.505712,3.096168,0.643888,0.064389,1.570000
2.431756,1.505738,3.103136,0.696811,0.062625,1.580000
2.431210,1.505757,3.110192,0.705631,0.054686,1.590000
2.430769,1.505769,3.117248,0.705631,0.044102,1.600000
2.430337,1.505778,3.124569,0.732092,0.043220,1.610000
2.429834,1.505785,3.131714,0.714452,0.050276,1.620000
2.429270,1.505789,3.138947,0.723272,0.056450,1.630000
2.428705,1.505788,-3.137006,0.723272,0.056450,1.640000
2.428141,1.505783,-3.129421,0.758553,0.056450,1.650000
2.427576,1.505774,-3.122011,0.740913,0.056450,1.660000
2.427074,1.505763,-3.114690,0.732092,0.050276,1.670000
2.426642,1.505749,-3.107193,0.749733,0.043220,1.680000
2.426219,1.505733,-3.099960,0.723272,0.042338,1.690000
2.425760,1.505713,-3.092904,0.705631,0.045866,1.700000
2.425294,1.505688,-3.086112,0.679170,0.046748,1.710000
2.424818,1.505660,-3.079056,0.705631,0.047630,1.720000
2.424352,1.505629,-3.072264,0.679170,0.046748,1.730000
2.423903,1.505597,-3.065649,0.661529,0.044984,1.740000
2.423481,1.505563,-3.059122,0.652709,0.042338,1.750000
2.423077,1.505529,-3.052595,0.652709,0.040574,1.760000
2.422690,1.505493,-3.046068,0.652709,0.038810,1.770000
2.422348,1.505459,-3.039805,0.626248,0.034400,1.780000
2.422023,1.505425,-3.033719,0.608607,0.032635,1.790000
2.421699,1.505389,-3.027986,0.573325,0.032635,1.800000
2.421375,1.505351,-3.022429,0.555685,0.032635,1.810000
2.421060,1.505312,-3.016961,0.546864,0.031753,1.820000
2.420736,1.505271,-3.011580,0.538044,0.032635,1.830000
2.420439,1.505231,-3.006641,0.493942,0.029989,1.840000
2.420150,1.505191,-3.001613,0.502762,0.029107,1.850000
2.419880,1.505152,-2.996762,0.485121,0.027343,1.860000
2.419600,1.505111,-2.991822,0.493942,0.028225,1.870000
2.419348,1.505072,-2.987148,0.467481,0.025579,1.880000
2.419086,1.505031,-2.982561,0.458660,0.026461,1.890000
2.418816,1.504987,-2.978239,0.432199,0.027343,1.900000
2.418529,1.504939,-2.973917,0.432199,0.029107,1.910000
2.418225,1.504887,-2.969771,0.414558,0.030871,1.920000
2.417956,1.504840,-2.965449,0.432199,0.027343,1.930000
2.417747,1.504802,-2.961392,0.405738,0.021169,1.940000
2.417557,1.504767,-2.957335,0.405738,0.019405,1.950000
2.417348,1.504728,-2.953277,0.405738,0.021169,1.960000
2.417141,1.504688,-2.949220,0.405738,0.021169,1.970000
2.416950,1.504650,-2.944810,0.441019,0.019405,1.980000
2.416751,1.504610,-2.940664,0.414558,0.020287,1.990000
2.416544,1.504567,-2.936430,0.423379,0.021169,2.000000
2.416320,1.504520,-2.932373,0.405738,0.022933,2.010000
2.416138,1.504481,-2.928580,0.379277,0.018523,2.020000
2.415983,1.504448,-2.924699,0.388097,0.015877,2.030000
2.415811,1.504409,-2.920818,0.388097,0.017641,2.040000
2.415648,1.504372,-2.917026,0.379277,0.016759,2.050000
2.415467,1.504331,-2.913233,0.379277,0.018523,2.060000
2.415313,1.504294,-2.909705,0.352816,0.015877,2.070000
2.415167,1.504260,-2.906088,0.361636,0.014995,2.080000
2.415021,1.504224,-2.902825,0.326354,0.014995,2.090000
2.414884,1.504191,-2.899473,0.335175,0.014113,2.100000
2.414764,1.504161,-2.896121,0.335175,0.012349,2.110000
2.414670,1.504137,-2.892858,0.326354,0.009702,2.120000
2.414568,1.504111,-2.889330,0.352816,0.010584,2.130000
2.414474,1.504087,-2.885890,0.343995,0.009702,2.140000
2.414380,1.504062,-2.882273,0.361636,0.009702,2.150000
2.414303,1.504042,-2.879010,0.326354,0.007938,2.160000
2.414261,1.504030,-2.875393,0.361636,0.004410,2.170000
2.414235,1.504023,-2.872130,0.326354,0.002646,2.180000
2.414226,1.504021,-2.868690,0.343995,0.000882,2.190000
2.414218,1.504018,-2.865250,0.343995,0.000882,2.200000
2.414218,1.504018,-2.862075,0.317534,0.000000,2.210000
2.414218,1.504018,-2.858723,0.335175,0.000000,2.220000
2.414210,1.504016,-2.855459,0.326354,0.000882,2.230000
2.414176,1.504006,-2.851755,0.370456,0.003528,2.240000
2.414100,1.503983,-2.848315,0.343995,0.007938,2.250000
2.414041,1.503965,-2.844522,0.379277,0.006174,2.260000
2.414015,1.503957,-2.840906,0.361636,0.002646,2.270000
2.413973,1.503944,-2.837289,0.361636,0.004410,2.280000
2.413847,1.503904,-2.833496,0.379277,0.013231,2.290000
2.413713,1.503861,-2.830145,0.335175,0.014113,2.300000
2.413562,1.503812,-2.826264,0.388097,0.015877,2.310000
2.413419,1.503765,-2.822824,0.343995,0.014995,2.320000
2.413294,1.503724,-2.819384,0.343995,0.013231,2.330000
2.413193,1.503690,-2.815856,0.352816,0.010584,2.340000
2.413085,1.503653,-2.812592,0.326354,0.011467,2.350000
2.412926,1.503599,-2.809152,0.343995,0.016759,2.360000
2.412785,1.503550,-2.805712,0.343995,0.014995,2.370000
2.412676,1.503512,-2.802096,0.361636,0.011467,2.380000
2.412560,1.503470,-2.798391,0.370456,0.012349,2.390000
2.412452,1.503431,-2.794775,0.361636,0.011467,2.400000
2.412377,1.503404,-2.791335,0.343995,0.007938,2.410000
2.412336,1.503389,-2.787895,0.343995,0.004410,2.420000
2.412319,1.503383,-2.784543,0.335175,0.001764,2.430000
2.412328,1.503386,-2.780927,0.361636,-0.000882,2.440000
2.412311,1.503380,-2.777575,0.335175,0.001764,2.450000
2.412278,1.503367,-2.774223,0.335175,0.003528,2.460000
2.412237,1.503351,-2.770783,0.343995,0.004410,2.470000
2.412237,1.503351,-2.767432,0.335175,0.000000,2.480000
2.412245,1.503355,-2.763992,0.343995,-0.000882,2.490000
2.412262,1.503361,-2.760816,0.317534,-0.001764,2.500000
2.412270,1.503364,-2.757553,0.326354,-0.000882,2.510000
2.412270,1.503364,-2.754554,0.299893,0.000000,2.520000
2.412229,1.503348,-2.751467,0.308714,0.004410,2.530000
2.412188,1.503331,-2.748733,0.273432,0.004410,2.540000
2.412148,1.503314,-2.746175,0.255791,0.004410,2.550000
2.412091,1.503290,-2.743793,0.238151,0.006174,2.560000
2.412018,1.503259,-2.741588,0.220510,0.007938,2.580000
2.411953,1.503232,-2.739648,0.194049,0.007056,2.590000
2.411871,1.503197,-2.738236,0.141126,0.008820,2.600000
2.411709,1.503128,-2.736296,0.194049,0.017641,2.610000
2.411434,1.503009,-2.733650,0.264612,0.029989,2.620000
2.410981,1.502813,-2.731709,0.194049,0.049394,2.630000
2.410487,1.502598,-2.729680,0.202869,0.053804,2.640000
2.410059,1.502410,-2.727652,0.202869,0.046748,2.650000
2.409631,1.502222,-2.725799,0.185228,0.046748,2.660000
2.409115,1.501993,-2.723683,0.211689,0.056450,2.670000
2.408382,1.501667,-2.722007,0.167587,0.080266,2.680000
2.407512,1.501278,-2.720066,0.194049,0.095260,2.690000
2.406531,1.500836,-2.717597,0.246971,0.107609,2.700000
2.405494,1.500367,-2.715039,0.255791,0.113783,2.710000
2.404435,1.499884,-2.712569,0.246971,0.116429,2.720000
2.403377,1.499399,-2.710452,0.211689,0.116429,2.730000
2.402288,1.498896,-2.708335,0.211689,0.119957,2.740000
2.401135,1.498362,-2.706218,0.211689,0.127014,2.750000
2.399928,1.497799,-2.704542,0.167587,0.133188,2.760000
2.398674,1.497212,-2.702866,0.167587,0.138480,2.770000
2.397389,1.496607,-2.701014,0.185228,0.142008,2.780000
2.396089,1.495993,-2.699515,0.149947,0.143772,2.790000
2.394790,1.495377,-2.697662,0.185228,0.143772,2.800000
2.393500,1.494762,-2.695546,0.211689,0.142890,2.810000
2.392299,1.494186,-2.694046,0.149947,0.133188,2.820000
2.391107,1.493613,-2.691929,0.211689,0.132306,2.830000
2.389932,1.493044,-2.690342,0.158767,0.130542,2.840000
2.388781,1.492485,-2.688666,0.167587,0.127896,2.850000
2.387608,1.491913,-2.686725,0.194049,0.130542,2.860000
2.386452,1.491346,-2.684961,0.176408,0.128778,2.870000
2.385383,1.490821,-2.683638,0.132306,0.119075,2.880000
2.384363,1.490317,-2.682139,0.149947,0.113783,2.890000
2.383359,1.489819,-2.680992,0.114665,0.112019,2.900000
2.382372,1.489329,-2.679669,0.132306,0.110255,2.910000
2.381346,1.488817,-2.679140,0.052922,0.114665,2.920000
2.380312,1.488302,-2.678522,0.061743,0.115547,2.930000
2.379310,1.487801,-2.678081,0.044102,0.112019,2.940000
2.378331,1.487312,-2.678081,0.000000,0.109373,2.950000
2.377377,1.486835,-2.678346,-0.026461,0.106727,2.960000
2.376430,1.486362,-2.678875,-0.052922,0.105845,2.970000
2.375530,1.485914,-2.679404,-0.052922,0.100552,2.980000
2.374630,1.485466,-2.680286,-0.088204,0.100552,2.990000
2.373674,1.484991,-2.681433,-0.114665,0.106727,3.000000
2.372970,1.484643,-2.684167,-0.273432,0.078501,3.010000
2.372328,1.484329,-2.686725,-0.255791,0.071445,3.020000
2.371718,1.484031,-2.688930,-0.220510,0.067917,3.030000
2.371154,1.483758,-2.691135,-0.220510,0.062625,3.040000
2.370551,1.483466,-2.693076,-0.194049,0.067035,3.050000
2.369907,1.483157,-2.695281,-0.220510,0.071445,3.060000
2.369214,1.482827,-2.697133,-0.185228,0.076737,3.070000
2.368473,1.482475,-2.698986,-0.185228,0.082030,3.080000
2.367700,1.482109,-2.700838,-0.185228,0.085558,3.090000
2.366973,1.481767,-2.702690,-0.185228,0.080266,3.100000
2.366278,1.481442,-2.704366,-0.167587,0.076737,3.110000
2.365615,1.481132,-2.706042,-0.167587,0.073209,3.120000
2.365007,1.480850,-2.707453,-0.141126,0.067035,3.130000
2.364439,1.480587,-2.708953,-0.149947,0.062625,3.140000
2.363870,1.480325,-2.710276,-0.132306,0.062625,3.150000
2.363325,1.480074,-2.711687,-0.141126,0.059979,3.160000
2.362844,1.479854,-2.713098,-0.141126,0.052922,3.170000
2.362418,1.479660,-2.714774,-0.167587,0.046748,3.180000
2.362009,1.479474,-2.716450,-0.167587,0.044984,3.190000
2.361591,1.479286,-2.718214,-0.176408,0.045866,3.200000
2.361188,1.479105,-2.719802,-0.158767,0.044102,3.210000
2.360794,1.478928,-2.721478,-0.167587,0.043220,3.220000
2.360439,1.478770,-2.723065,-0.158767,0.038810,3.230000
2.360061,1.478602,-2.724212,-0.114665,0.041456,3.240000
2.359641,1.478416,-2.725623,-0.141126,0.045866,3.250000
2.359238,1.478238,-2.726682,-0.105845,0.044102,3.260000
2.358818,1.478054,-2.727916,-0.123485,0.045866,3.270000
2.358390,1.477866,-2.729063,-0.114665,0.046748,3.280000
2.357913,1.477658,-2.730210,-0.114665,0.052040,3.290000
2.357411,1.477439,-2.731621,-0.141126,0.054686,3.300000
2.356894,1.477214,-2.732679,-0.105845,0.056450,3.310000
2.356375,1.476990,-2.733914,-0.123485,0.056450,3.320000
2.355849,1.476763,-2.735237,-0.132306,0.057333,3.330000
2.355322,1.476537,-2.736560,-0.132306,0.057333,3.340000
2.354787,1.476308,-2.737972,-0.141126,0.058215,3.350000
2.354243,1.476076,-2.739471,-0.149947,0.059097,3.360000
2.353699,1.475846,-2.740971,-0.149947,0.059097,3.370000
2.353147,1.475612,-2.742558,-0.158767,0.059979,3.380000
2.352594,1.475379,-2.744146,-0.158767,0.059979,3.390000
2.352033,1.475144,-2.745645,-0.149947,0.060861,3.400000
2.351512,1.474927,-2.747409,-0.176408,0.056450,3.410000
2.351039,1.474731,-2.749350,-0.194049,0.051158,3.420000
2.350631,1.474563,-2.751820,-0.246971,0.044102,3.430000
2.350305,1.474429,-2.754289,-0.246971,0.035282,3.440000
2.349978,1.474296,-2.757112,-0.282252,0.035282,3.450000
2.349634,1.474158,-2.759758,-0.264612,0.037046,3.460000
2.349233,1.473997,-2.762316,-0.255791,0.043220,3.470000
2.348807,1.473828,-2.764962,-0.264612,0.045866,3.480000
2.348454,1.473689,-2.767873,-0.291073,0.037928,3.490000
2.348183,1.473583,-2.770783,-0.291073,0.029107,3.500000
2.347985,1.473507,-2.774488,-0.370456,0.021169,3.510000
2.347788,1.473431,-2.778193,-0.370456,0.021169,3.520000
2.347565,1.473347,-2.782162,-0.396918,0.023815,3.530000
2.347317,1.473255,-2.785690,-0.352816,0.026461,3.540000
2.347052,1.473157,-2.789042,-0.335175,0.028225,3.550000
2.346787,1.473060,-2.792217,-0.317534,0.028225,3.560000
2.346522,1.472963,-2.795392,-0.317534,0.028225,3.570000
2.346248,1.472865,-2.798832,-0.343995,0.029107,3.580000
2.345965,1.472765,-2.802537,-0.370456,0.029989,3.590000
2.345674,1.472663,-2.806506,-0.396918,0.030871,3.600000
2.345374,1.472559,-2.810563,-0.405738,0.031753,3.610000
2.345057,1.472451,-2.814797,-0.423379,0.033517,3.620000
2.344697,1.472330,-2.819119,-0.432199,0.037928,3.630000
2.344337,1.472210,-2.823265,-0.414558,0.037928,3.640000
2.343952,1.472084,-2.827499,-0.423379,0.040574,3.650000
2.343582,1.471965,-2.831909,-0.441019,0.038810,3.660000
2.343212,1.471848,-2.836495,-0.458660,0.038810,3.670000
2.342808,1.471721,-2.841435,-0.493942,0.042338,3.680000
2.342344,1.471579,-2.846815,-0.538044,0.048512,3.690000
2.341829,1.471424,-2.852548,-0.573325,0.053804,3.700000
2.341287,1.471265,-2.859076,-0.652709,0.056450,3.710000
2.340787,1.471122,-2.866220,-0.714452,0.052040,3.720000
2.340294,1.470985,-2.873453,-0.723272,0.051158,3.730000
2.339758,1.470839,-2.880774,-0.732092,0.055568,3.740000
2.339186,1.470689,-2.888095,-0.732092,0.059097,3.750000
2.338597,1.470539,-2.895239,-0.714452,0.060861,3.760000
2.338006,1.470392,-2.902384,-0.714452,0.060861,3.770000
2.337423,1.470252,-2.909793,-0.740913,0.059979,3.780000
2.336881,1.470127,-2.917819,-0.802655,0.055568,3.790000
2.336881,1.470127,-2.917819,0.000000,0.000000,4.820000
2.336881,1.470127,-2.917819,0.000000,0.000000,4.830000
2.336881,1.470127,-2.917819,0.000000,0.000000,4.840000
2.336821,1.470113,-2.917378,0.044102,0.006174,4.850000
2.336727,1.470091,-2.916937,0.044102,0.009702,4.860000
2.336658,1.470076,-2.916232,0.070563,0.007056,4.870000
2.336572,1.470056,-2.915350,0.088204,0.008820,4.880000
2.336486,1.470036,-2.914644,0.070563,0.008820,4.890000
2.336374,1.470010,-2.913850,0.079384,0.011467,4.900000
2.336237,1.469978,-2.913145,0.070563,0.014113,4.910000
2.336065,1.469938,-2.912086,0.105845,0.017641,4.920000
2.335859,1.469890,-2.911028,0.105845,0.021169,4.930000
2.335661,1.469844,-2.909705,0.132306,0.020287,4.940000
2.335455,1.469795,-2.908117,0.158767,0.021169,4.950000
2.335249,1.469746,-2.906529,0.158767,0.021169,4.960000
2.335026,1.469692,-2.904589,0.194049,0.022933,4.970000
2.334778,1.469632,-2.902384,0.220510,0.025579,4.980000
2.334495,1.469562,-2.900179,0.220510,0.029107,4.990000
2.334204,1.469490,-2.897709,0.246971,0.029989,5.000000
2.333888,1.469411,-2.894975,0.273432,0.032635,5.010000
2.333537,1.469322,-2.892064,0.291073,0.036164,5.020000
2.333170,1.469228,-2.888624,0.343995,0.037928,5.030000
2.332811,1.469135,-2.884919,0.370456,0.037046,5.040000
2.332436,1.469035,-2.880509,0.441019,0.038810,5.050000
2.332070,1.468936,-2.875658,0.485121,0.037928,5.060000
2.331687,1.468831,-2.870454,0.520403,0.039692,5.070000
2.331237,1.468705,-2.864897,0.555685,0.046748,5.080000
2.330737,1.468561,-2.859164,0.573325,0.052040,5.090000
2.330221,1.468410,-2.853078,0.608607,0.053804,5.100000
2.329747,1.468268,-2.846551,0.652709,0.049394,5.110000
2.329267,1.468120,-2.839759,0.679170,0.050276,5.120000
2.328787,1.467969,-2.832967,0.679170,0.050276,5.130000
2.328301,1.467812,-2.826087,0.687990,0.051158,5.140000
2.327748,1.467629,-2.819031,0.705631,0.058215,5.150000
2.327129,1.467420,-2.812151,0.687990,0.065271,5.160000
2.326479,1.467195,-2.805095,0.705631,0.068799,5.170000
2.325839,1.466969,-2.798127,0.696811,0.067917,5.180000
2.325242,1.466753,-2.791423,0.670350,0.063507,5.190000
2.324621,1.466523,-2.784102,0.732092,0.066153,5.200000
2.323936,1.466265,-2.777134,0.696811,0.073209,5.210000
2.323220,1.465989,-2.769460,0.767374,0.076737,5.220000
2.322539,1.465720,-2.762492,0.696811,0.073209,5.230000
2.321819,1.465430,-2.755260,0.723272,0.077619,5.240000
2.321061,1.465118,-2.747939,0.732092,0.082030,5.250000
2.320296,1.464798,-2.741059,0.687990,0.082912,5.260000
2.319542,1.464475,-2.733561,0.749733,0.082030,5.270000
2.318766,1.464136,-2.726505,0.705631,0.084676,5.280000
2.318000,1.463796,-2.719361,0.714452,0.083794,5.290000
2.317229,1.463446,-2.711951,0.740913,0.084676,5.300000
2.316420,1.463072,-2.704807,0.714452,0.089086,5.310000
2.315559,1.462666,-2.697398,0.740913,0.095260,5.320000
2.314652,1.462230,-2.689989,0.740913,0.100552,5.330000
2.313805,1.461815,-2.682315,0.767374,0.094378,5.340000
2.312905,1.461366,-2.675082,0.723272,0.100552,5.350000
2.311930,1.460870,-2.667497,0.758553,0.109373,5.360000
2.310873,1.460323,-2.659999,0.749733,0.119075,5.370000
2.309734,1.459722,-2.652414,0.758553,0.128778,5.380000
2.308498,1.459058,-2.644564,0.785015,0.140244,5.390000
2.307253,1.458376,-2.636890,0.767374,0.142008,5.400000
2.305951,1.457650,-2.628511,0.837937,0.149065,5.410000
2.304625,1.456895,-2.619955,0.855578,0.152593,5.420000
2.303206,1.456071,-2.610958,0.899680,0.164059,5.430000
2.301696,1.455176,-2.601697,0.926141,0.175526,5.440000
2.300134,1.454230,-2.592612,0.908500,0.182582,5.450000
2.298521,1.453233,-2.583350,0.926141,0.189638,5.460000
2.296828,1.452165,-2.574089,0.926141,0.200223,5.470000
2.295063,1.451028,-2.564739,0.934961,0.209925,5.480000
2.293272,1.449851,-2.555654,0.908500,0.214335,5.490000
2.291491,1.448658,-2.546746,0.890859,0.214335,5.500000
2.289700,1.447434,-2.537396,0.934961,0.216982,5.510000
2.287855,1.446148,-2.528487,0.890859,0.224920,5.520000
2.285978,1.444815,-2.519579,0.890859,0.230212,5.530000
