1.956700,-0.002709
1.926108,-0.012517
1.896253,-0.002736
1.865773,-0.010350
1.837528,0.016552
1.805433,-0.008814
1.775351,-0.005656
1.745471,-0.000916
1.715862,0.005395
1.683661,-0.003480
1.653470,0.000079
1.623592,0.006222
1.587876,-0.010301
1.557557,-0.003835
1.526961,0.001263
1.493109,-0.003518
1.458907,-0.007551
1.427942,-0.000420
1.391920,-0.006752
1.361381,0.002611
1.323605,-0.014645
1.293106,-0.002935
1.257005,-0.002255
1.215729,-0.003909
1.183351,-0.002459
1.150744,0.008732
1.105145,-0.004115
1.066325,-0.001648
1.026298,-0.001153
0.985372,0.000701
0.935760,-0.010042
0.769973,0.007000
0.711617,-0.004090
0.664564,-0.000186
0.615953,0.004742
0.559370,0.001758
0.510436,0.009118
0.479968,0.037294
0.456070,0.071369
0.423029,0.097375
0.431776,0.160400
0.239151,0.215968
0.242464,0.271638
0.214105,0.302584
0.185246,0.333942
0.147930,0.359657
0.118278,0.391641
0.089504,0.423810
0.066310,0.459986
0.028168,0.487749
-0.015831,0.513408
-0.007447,0.565872
-0.005027,0.614241
0.006847,0.665586
-0.003175,0.706660
0.002545,0.753673
-0.000230,0.797214
0.002933,0.841460
0.005112,0.884866
0.001547,0.925870
0.005569,0.968685
0.002781,1.009068
-0.000101,1.048923
-0.008071,1.087578
-0.005673,1.286601
-0.008952,1.325202
0.005146,1.369322
0.000500,1.407476
0.001576,1.446512
-0.001466,1.480495
-0.001935,1.522996
-0.001563,1.561378
0.000562,1.599706
0.002440,1.638024
-0.005894,1.677160
0.007441,1.714424
-0.003763,1.750599
-0.002957,1.788951
0.035247,1.822214
-0.040476,1.996539
0.081518,2.006555
0.228237,2.009040
0.479257,1.973060
0.577764,1.976006
0.670888,1.973387
0.745506,1.973832
0.817875,1.975253
0.886866,1.972174
0.945260,1.973570
1.001338,1.971073
1.040886,1.977002
1.090693,1.973393
1.134890,1.973261
1.170869,1.975938
1.170325,1.994650
1.393701,1.945117
1.417909,1.945353
1.424181,1.959456
1.425040,1.974442
1.418041,1.996835
1.430717,2.006331
1.453933,2.003219
1.472991,2.005449
1.511472,1.988423
1.512103,2.021485
1.544367,2.005730
1.558962,2.007413
1.576626,2.004836
1.592609,2.005681
1.606322,2.004545
1.622456,2.006056
1.634739,2.008233
1.649097,2.004362
1.664941,2.004667
1.674376,2.007849
1.688848,2.006749
1.703548,2.004338
1.712732,2.004494
1.726866,2.004628
1.738796,2.003454
1.749285,2.002535
1.760498,2.004953
1.771749,2.003920
1.782223,2.004521
1.792963,2.003946
1.803275,2.004079
1.813716,2.004045
1.836810,1.970929
1.844112,1.970674
1.853779,1.968781
1.863924,1.968839
1.873811,1.969644
1.884012,1.969268
1.892876,1.969502
1.901767,1.969566
1.908670,1.969270
1.918501,1.969092
1.926285,1.969593
1.935097,1.968994
1.943859,1.969222
1.952582,1.969278
1.962330,1.969138
1.970150,1.969873
1.978986,1.970409
1.988710,1.969696
1.996493,1.968971
