-0.022559,1.286727
-0.007273,1.342198
-0.016146,1.403455
0.001835,1.451998
0.006716,1.517333
-0.004012,1.574301
0.001797,1.634076
-0.009186,1.699813
-0.000423,1.766675
-0.017095,1.830306
-0.001148,1.889309
0.000332,1.954603
0.153986,2.023341
0.328025,2.000510
0.653336,1.945051
0.750323,1.945184
0.842133,1.950187
0.933109,1.946177
1.162410,1.993631
1.284057,1.954180
1.410257,1.947470
1.414680,1.992973
1.446632,2.014133
1.509353,2.004174
1.550321,2.013839
1.601954,2.010560
1.679033,1.982102
1.815779,1.970355
1.865904,1.956031
1.907526,1.950799
1.946728,1.946768
1.986932,1.945070
2.024126,1.940592
2.056370,1.942941
2.085314,1.948470
2.115387,1.951700
2.152410,1.940997
2.183006,1.939855
2.206221,1.953428
2.236033,1.952932
2.272429,1.942684
2.297410,1.942219
2.326285,1.947078
2.350969,1.946579
2.374799,1.954848
2.404602,1.955029
2.429344,1.950996
2.456632,1.957583
2.486637,1.939477
2.511196,1.943207
2.534873,1.950326
2.648979,2.014281
2.677171,2.017877
2.700227,2.016522
2.725455,2.018850
2.751011,2.019680
2.779500,2.012000
2.804846,2.008745
2.827621,2.020089
2.855919,2.017699
2.881546,2.015894
2.904322,2.014856
2.932302,2.011782
2.958935,2.017361
2.980813,1.992801
3.009072,1.659473
3.007036,1.573130
3.004421,1.498956
3.007182,1.445690
3.004874,1.390506
3.003045,1.346487
3.004255,1.311703
3.007311,1.277946
3.003123,1.238223
3.004484,1.218809
3.005121,1.187217
3.002803,1.162428
3.002579,1.140814
3.000788,1.122184
3.002864,1.102133
3.002468,1.088098
3.006393,1.079423
3.000445,1.025304
2.999587,1.014382
3.001120,1.001216
3.000212,0.991278
2.998953,0.981519
2.998456,0.968035
3.001640,0.942587
3.000057,0.933640
3.000577,0.925068
3.000027,0.917621
2.998623,0.911149
3.000563,0.901510
2.998599,0.897280
2.997019,0.890593
2.999822,0.882315
2.998054,0.871385
3.001146,0.871992
2.998769,0.863711
2.999230,0.858368
2.994788,0.635165
2.995866,0.630859
2.989206,0.625262
2.994579,0.620609
2.997086,0.615120
2.996300,0.610137
2.985336,0.604620
2.993510,0.593715
2.995609,0.589819
2.993557,0.583805
2.996300,0.579197
2.994321,0.568857
2.995269,0.563804
2.999209,0.557668
2.994769,0.535349
2.996922,0.526233
2.995589,0.519432
2.993194,0.510467
2.989676,0.504735
2.987507,0.501587
2.975659,0.504811
2.968532,0.483174
2.962485,0.477786
2.958023,0.472458
2.954138,0.468819
2.948830,0.463266
2.942230,0.458324
2.938542,0.454024
2.932799,0.448763
2.930008,0.444012
2.924634,0.439218
2.919852,0.434839
2.913998,0.429042
2.906451,0.422762
2.903858,0.418562
2.897414,0.413035
2.893396,0.407438
2.886123,0.400921
2.880948,0.395219
2.875413,0.390577
2.852880,0.361876
2.843607,0.359223
2.838295,0.352323
2.830986,0.346270
2.821675,0.339159
2.814853,0.331491
2.810708,0.324142
2.801543,0.316560
2.792169,0.308182
2.784289,0.300025
2.776156,0.291012
2.767790,0.282147
2.758284,0.281480
2.715335,0.212819
2.703634,0.216366
2.692124,0.204959
2.680202,0.194810
2.666972,0.180001
2.650716,0.166032
2.637974,0.152533
2.622517,0.136775
2.603378,0.120161
2.585750,0.102361
2.565908,0.084433
2.545468,0.058531
2.521204,0.034176
2.498936,0.013639
2.474799,-0.003741
2.458349,-0.005581
2.442721,0.000157
2.423202,-0.002955
2.405369,-0.000964
2.385440,-0.003138
2.365954,-0.002901
2.347531,-0.000572
2.329146,-0.001370
2.308743,0.002954
2.285155,-0.004471
2.264418,-0.002619
2.147696,-0.003069
2.120963,-0.003877
2.098518,0.001397
2.067225,-0.002303
