0,ff,ff,fd,f6
0,0,0,1,ca
0,0,0,0,0
0,0,0,0,0
0,0,0,0,78
0,0,0,0,72
0,0,0,0,38
0,0,0,2,8f
0,0,0,0,b
0.066000,3.904113,4.913158,2.055517,2.717787,5.959629,7.630945
0,ff,ff,fd,e4
0,0,0,1,d3
0,0,0,0,0
0,0,0,0,1
0,0,0,0,78
0,0,0,0,72
0,0,0,0,38
0,0,0,2,8f
0,0,0,0,b
0.069000,3.646549,4.733594,2.110215,2.795891,5.756764,7.529485
0,ff,ff,fd,e4
0,0,0,1,d5
0,0,0,0,0
0,0,0,0,0
0,0,0,0,78
0,0,0,0,72
0,0,0,0,38
0,0,0,2,8f
0,0,0,0,b
0.072000,3.427619,4.576927,2.161629,2.871411,5.589249,7.448338
0,ff,ff,fe,34
0,0,0,1,bf
0,0,0,0,0
0,0,0,0,0
0,0,0,0,78
0,0,0,0,72
0,0,0,0,38
0,0,0,2,8f
0,0,0,0,b
0.075000,3.370707,4.488165,2.212190,2.945465,5.582897,7.433630
0,ff,ff,fe,33
0,0,0,1,ab
0,0,0,0,0
0,0,0,0,0
0,0,0,0,78
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.078000,3.320716,4.453085,2.262001,3.018941,5.582717,7.472027
0,ff,ff,fe,82
0,0,0,1,93
0,0,0,0,0
0,0,0,0,0
0,0,0,0,78
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.081000,3.405787,4.471709,2.313087,3.092725,5.718875,7.564433
0,ff,ff,fe,97
0,0,0,1,82
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.084000,3.512006,4.521852,2.365767,3.167335,5.877774,7.689187
0,ff,ff,fe,b2
0,0,0,1,74
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.087000,3.645890,4.592731,2.420456,3.243115,6.066346,7.835846
0,ff,ff,fe,e7
0,0,0,1,66
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.090000,3.845271,4.681236,2.478135,3.320356,6.323406,8.001591
0,ff,ff,fe,f0
0,0,0,1,5c
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.093000,4.029278,4.776648,2.538574,3.399170,6.567852,8.175819
0,ff,ff,fe,e4
0,0,0,1,58
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.096000,4.166306,4.865823,2.601069,3.479456,6.767375,8.345279
0,ff,ff,fe,e5
0,0,0,1,5d
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.099000,4.284396,4.931529,2.665335,3.560827,6.949730,8.492356
0,ff,ff,fe,e9
0,0,0,1,66
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.102000,4.391230,4.969214,2.731203,3.642819,7.122433,8.612033
0,ff,ff,fe,e1
0,0,0,1,69
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.105000,4.469122,4.995191,2.798240,3.725239,7.267362,8.720431
0,ff,ff,fe,d1
0,0,0,1,6f
0,0,0,0,0
0,ff,ff,ff,ff
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.108000,4.509495,5.005161,2.865882,3.807824,7.375377,8.812986
0,ff,ff,fe,97
0,0,0,1,8d
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.111000,4.450158,4.953084,2.932635,3.889550,7.382792,8.842634
0,ff,ff,fe,61
0,0,0,1,a6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.114000,4.312527,4.858358,2.997323,3.969713,7.309849,8.828072
0,ff,ff,fe,27
0,0,0,1,c3
0,0,0,0,0
0,ff,ff,ff,ff
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.117000,4.101887,4.719308,3.058851,4.047582,7.160738,8.766890
0,ff,ff,fe,3
0,0,0,1,d7
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.120000,3.864713,4.560748,3.116822,4.122834,6.981535,8.683582
0,ff,ff,fd,e0
0,0,0,1,ee
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.123000,3.606600,4.379548,3.170921,4.195097,6.777521,8.574645
0,ff,ff,fd,c0
0,0,0,2,7
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.126000,3.335533,4.175068,3.220954,4.263985,6.556487,8.439054
0,ff,ff,fd,d4
0,0,0,2,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.129000,3.137421,4.015389,3.268015,4.330239,6.405436,8.345629
0,ff,ff,fd,e7
0,0,0,1,fa
0,0,0,0,0
0,ff,ff,ff,ff
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.132000,2.999705,3.891773,3.313010,4.394453,6.312715,8.286226
0,ff,ff,fe,21
0,0,0,1,e6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.135000,2.976300,3.827066,3.357655,4.457600,6.333955,8.284667
0,ff,ff,fe,29
0,0,0,1,dc
0,0,0,0,0
0,0,0,0,0
0,0,0,0,7b
0,0,0,0,74
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.138000,2.969323,3.792250,3.402195,4.520172,6.371518,8.312422
0,ff,ff,fe,53
0,0,0,1,c3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.141000,3.031212,3.813116,3.447663,4.583089,6.478874,8.396205
0,ff,ff,fe,73
0,0,0,1,c0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.144000,3.135487,3.836907,3.494695,4.646398,6.630183,8.483305
0,ff,ff,fe,6b
0,0,0,1,ae
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.147000,3.211204,3.893461,3.542863,4.710640,6.754067,8.604101
0,ff,ff,fe,a6
0,0,0,1,a1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.150000,3.370831,3.967771,3.593426,4.776108,6.964257,8.743879
0,ff,ff,fe,c1
0,0,0,1,8e
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.153000,3.550112,4.069284,3.646677,4.843251,7.196790,8.912535
0,ff,ff,fe,cf
0,0,0,1,88
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.156000,3.725107,4.167680,3.702554,4.912018,7.427661,9.079698
0,ff,ff,fe,be
0,0,0,1,8f
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.159000,3.846402,4.237188,3.760250,4.981931,7.606652,9.219120
0,ff,ff,fe,a1
0,0,0,1,99
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.162000,3.902676,4.276086,3.818790,5.052487,7.721466,9.328573
0,ff,ff,fe,91
0,0,0,1,b1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.165000,3.924674,4.260708,3.877660,5.122789,7.802334,9.383496
0,ff,ff,fe,81
0,0,0,1,ba
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.168000,3.917536,4.229471,3.936423,5.192575,7.853960,9.422045
0,ff,ff,fe,6c
0,0,0,1,c7
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.171000,3.877560,4.176680,3.994587,5.261490,7.872147,9.438170
0,ff,ff,fe,5a
0,0,0,1,c8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.174000,3.814516,4.129790,4.051805,5.329632,7.866320,9.459421
0,ff,ff,fe,40
0,0,0,1,d7
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.177000,3.718945,4.059657,4.107589,5.396616,7.826534,9.456273
0,ff,ff,fe,35
0,0,0,1,e8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.180000,3.619949,3.965731,4.161888,5.462050,7.781837,9.427781
0,ff,ff,fe,21
0,0,0,1,f5
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.183000,3.503507,3.859655,4.214441,5.525735,7.717948,9.385390
0,ff,ff,fe,22
0,0,0,1,f8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.186000,3.406146,3.763435,4.265533,5.587831,7.671679,9.351267
0,ff,ff,fe,1a
0,0,0,2,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.189000,3.310472,3.663483,4.315190,5.648279,7.625662,9.311762
0,ff,ff,fe,31
0,0,0,1,f8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.192000,3.266288,3.596689,4.364184,5.707624,7.630472,9.304313
0,ff,ff,fe,41
0,0,0,1,f6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,73
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.195000,3.254566,3.543951,4.413003,5.766099,7.667569,9.310051
0,ff,ff,fe,3c
0,0,0,1,e9
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.198000,3.236529,3.525363,4.461551,5.824268,7.698080,9.349631
0,ff,ff,fe,65
0,0,0,1,e8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.201000,3.287401,3.511581,4.510862,5.882209,7.798263,9.393790
0,ff,ff,fe,4f
0,0,0,1,da
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.204000,3.295119,3.528125,4.560288,5.940423,7.855407,9.468548
0,ff,ff,fe,71
0,0,0,1,da
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.207000,3.356579,3.542186,4.610637,5.998869,7.967216,9.541055
0,ff,ff,fe,86
0,0,0,1,d2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.210000,3.442729,3.570286,4.662278,6.057779,8.105007,9.628065
0,ff,ff,fe,75
0,0,0,1,d3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.213000,3.488507,3.592152,4.714606,6.117049,8.203113,9.709202
0,ff,ff,fe,7b
0,0,0,1,d2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.216000,3.537106,3.612757,4.767662,6.176660,8.304768,9.789417
0,ff,ff,fe,45
0,0,0,1,eb
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.219000,3.491221,3.579811,4.820031,6.235727,8.311251,9.815538
0,ff,ff,fe,a
0,0,0,2,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.222000,3.356950,3.497310,4.870385,6.293432,8.227335,9.790743
0,ff,ff,fd,d5
0,0,0,2,f
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.225000,3.157240,3.409019,4.917743,6.349681,8.074983,9.758700
0,ff,ff,fd,ac
0,0,0,2,35
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.228000,2.921283,3.257273,4.961563,6.403426,7.882845,9.660699
0,ff,ff,fd,7f
0,0,0,2,45
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.231000,2.648057,3.095994,5.001283,6.454510,7.649340,9.550504
0,ff,ff,fd,85
0,0,0,2,44
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.234000,2.425503,2.960925,5.037666,6.503365,7.463169,9.464291
0,ff,ff,fd,a6
0,0,0,2,3a
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.237000,2.289618,2.866301,5.072010,6.550659,7.361629,9.416960
0,ff,ff,fd,ee
0,0,0,2,2e
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.240000,2.290376,2.810091,5.106366,6.597026,7.396742,9.407117
0,ff,ff,fd,d8
0,0,0,2,1b
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.243000,2.255496,2.800662,5.140198,6.643237,7.395694,9.443899
0,ff,ff,fe,24
0,0,0,2,c
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.246000,2.348566,2.822923,5.175427,6.689815,7.523993,9.512738
0,ff,ff,fe,1d
0,0,0,1,fa
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.249000,2.416373,2.878177,5.211672,6.737305,7.628046,9.615481
0,ff,ff,fe,54
0,0,0,1,ec
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.252000,2.562819,2.953399,5.250115,6.786036,7.812933,9.739435
0,ff,ff,fe,60
0,0,0,1,e3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.255000,2.706674,3.035504,5.290715,6.836122,7.997389,9.871626
0,ff,ff,fe,60
0,0,0,1,db
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.258000,2.828951,3.121441,5.333149,6.887626,8.162100,10.009066
0,ff,ff,fe,66
0,0,0,1,e1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.261000,2.942574,3.182376,5.377288,6.940135,8.319862,10.122511
0,ff,ff,fe,59
0,0,0,1,e9
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.264000,3.018163,3.218024,5.422560,6.993232,8.440723,10.211256
0,ff,ff,fe,30
0,0,0,2,d
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.267000,3.016210,3.175663,5.467803,7.045631,8.484013,10.221293
0,ff,ff,fe,18
0,0,0,2,13
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.270000,2.975797,3.127545,5.512440,7.097235,8.488237,10.224780
0,ff,ff,fe,5
0,0,0,2,1c
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.273000,2.910766,3.068480,5.556102,7.147865,8.466868,10.216345
0,ff,ff,fd,f6
0,0,0,2,25
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.276000,2.831269,3.000108,5.598571,7.197367,8.429840,10.197475
0,ff,ff,fd,f5
0,0,0,2,2c
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.279000,2.762082,2.927864,5.640002,7.245677,8.402084,10.173541
0,ff,ff,fd,f2
0,0,0,2,37
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.282000,2.698429,2.844254,5.680478,7.292607,8.378907,10.136861
0,ff,ff,fd,ff
0,0,0,2,2f
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.285000,2.665315,2.789333,5.720458,7.338631,8.385773,10.127964
0,ff,ff,fd,f3
0,0,0,2,32
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.288000,2.617791,2.736594,5.759725,7.383785,8.377516,10.120379
0,ff,ff,fe,18
0,0,0,2,2e
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.291000,2.637141,2.699840,5.799282,7.428332,8.436423,10.128172
0,ff,ff,fd,f1
0,0,0,2,2b
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.294000,2.590614,2.674655,5.838141,7.472464,8.428755,10.147118
0,ff,ff,fe,17
0,0,0,2,2c
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.297000,2.612426,2.651228,5.877328,7.516209,8.489753,10.167437
0,ff,ff,fe,1
0,0,0,2,24
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.300000,2.595442,2.647463,5.916259,7.559892,8.511701,10.207355
0,ff,ff,fe,1b
0,0,0,2,2c
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.303000,2.622988,2.628116,5.955604,7.603256,8.578592,10.231372
0,ff,ff,fe,e
0,0,0,2,37
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.306000,2.625411,2.589468,5.994985,7.645982,8.620396,10.235450
0,ff,ff,fe,3
0,0,0,2,3b
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,72
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.309000,2.609708,2.548544,6.034131,7.688033,8.643839,10.236577
0,ff,ff,fd,ec
0,0,0,2,44
0,0,0,0,0
0,0,0,0,0
0,0,0,0,76
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.312000,2.559223,2.495593,6.072519,7.729211,8.631742,10.224803
0,ff,ff,fd,e5
0,0,0,2,3b
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.315000,2.505007,2.468750,6.110094,7.769945,8.615102,10.238695
0,ff,ff,fd,e0
0,0,0,2,3f
0,0,0,0,0
0,0,0,0,0
0,0,0,0,79
0,0,0,0,71
0,0,0,0,37
0,0,0,2,8f
0,0,0,0,b
0.318000,2.450850,2.437860,6.146857,7.810170,8.597707,10.248029
0,ff,ff,fd,e3
0,0,0,2,3d
0,0,0,0,0
0,0,0,0,0
